,Unnamed: 0,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,date_difference,Sales.1,Inventory
3028,3028,3,56,0,0,77,44,23320,2,0,5,5,0,80.784,4,504.9,1514.7
3029,3029,3,190,1,0,181,35,97030,3,2,13,4,0.2,25.198,4,403.168,403.168
3030,3030,3,195,1,0,255,20,48146,0,0,4,4,0,31.0912,6,194.32,582.96
3031,3031,3,195,1,0,255,20,48146,0,1,2,1,0,7.5371,6,25.99,25.99
3032,3032,3,410,0,0,181,35,97030,3,0,5,4,0.2,-12.196,5,195.136,975.68
3033,3033,3,3,2,0,374,36,19143,1,1,12,4,0.2,7.2576,5,20.736,20.736
3034,3034,3,106,0,0,308,16,71203,2,2,0,6,0,10.203,5,53.7,53.7
3035,3035,3,106,0,0,308,16,71203,2,1,3,7,0,16.6796,5,36.26,72.52
3036,3036,3,106,0,0,308,16,71203,2,1,2,2,0,15.764,5,56.3,112.6
3037,3037,3,106,0,0,308,16,71203,2,1,12,5,0,15.552,5,32.4,97.2
3038,3038,3,106,0,0,308,16,71203,2,0,9,2,0,10.7892,5,29.16,58.32
3039,3039,3,2,1,0,364,3,91104,3,0,16,3,0.2,-6.4233,5,171.288,342.576
3040,3040,3,792,0,0,76,40,37421,2,0,9,5,0.2,3.344,4,16.72,33.44
3041,3041,1,417,2,0,262,3,90805,3,1,12,2,0,6.2208,1,12.96,12.96
3042,3042,1,417,2,0,262,3,90805,3,1,7,2,0,10.8682,1,22.18,88.72
3043,3043,1,417,2,0,262,3,90805,3,0,5,8,0.2,256.784,1,2054.272,2054.272
3044,3044,2,81,0,0,488,33,45373,1,2,13,5,0.4,-255.7425,2,1022.97,4091.88
3045,3045,2,160,2,0,300,21,55407,0,1,2,5,0,3.614,4,13.9,41.7
3046,3046,2,160,2,0,300,21,55407,0,1,12,1,0,12.1348,4,26.38,131.9
3047,3047,3,239,0,0,452,45,98105,3,1,3,7,0.2,13.4925,4,43.176,86.352
3048,3048,0,762,2,0,94,9,31907,2,0,16,2,0,70.006,2,411.8,1235.4
3049,3049,0,762,2,0,94,9,31907,2,2,0,4,0,129.6,2,360,1800
3050,3050,3,569,2,0,292,10,83642,3,0,9,2,0,2.9372,5,41.96,41.96
3051,3051,3,569,2,0,292,10,83642,3,1,1,4,0,66.0736,5,227.84,455.68
3052,3052,3,569,2,0,292,10,83642,3,1,12,2,0,18.2112,5,37.94,75.88
3053,3053,2,688,2,0,123,20,48227,0,2,13,2,0,134.654,5,517.9,1035.8
3054,3054,2,688,2,0,123,20,48227,0,1,3,2,0,2.4288,5,5.28,15.84
3055,3055,3,756,1,0,80,11,60623,0,2,6,5,0.2,874.9875,4,2799.96,13999.8
3056,3056,2,332,1,0,438,3,94110,3,1,7,2,0,4.3008,5,8.96,44.8
3057,3057,2,332,1,0,438,3,94110,3,1,10,10,0,15.12,5,31.5,63
3058,3058,2,332,1,0,438,3,94110,3,0,9,2,0,10.3904,5,30.56,152.8
3059,3059,2,332,1,0,438,3,94110,3,0,16,2,0.2,-3.3506,5,24.368,97.472
3060,3060,3,221,1,0,330,33,43055,1,2,0,3,0.2,22.4955,5,119.976,479.904
3061,3061,3,628,0,0,109,41,75081,0,1,12,8,0.2,9.744,4,26.88,134.4
3062,3062,0,408,1,0,330,6,19711,1,2,13,3,0,23.5116,2,83.97,251.91
3063,3063,0,408,1,0,330,6,19711,1,2,0,3,0,7.3479,2,104.97,419.88
3064,3064,2,80,2,0,3,29,87105,3,1,14,8,0,25.424,5,90.8,272.4
3065,3065,2,80,2,0,3,29,87105,3,2,13,8,0.2,49.2576,5,140.736,281.472
3066,3066,2,80,2,0,3,29,87105,3,2,0,5,0,88.1295,5,214.95,859.8
3067,3067,2,80,2,0,3,29,87105,3,1,12,7,0,21.7728,5,45.36,90.72
3068,3068,2,80,2,0,3,29,87105,3,1,12,6,0,138.3552,5,288.24,576.48
3069,3069,1,515,2,0,485,33,43615,1,1,1,4,0.2,82.992,0,663.936,2655.744
3070,3070,3,790,1,0,330,6,19711,1,1,14,7,0,792.2691,5,2934.33,8802.99
3071,3071,3,790,1,0,330,6,19711,1,0,9,3,0,14.9292,5,124.41,373.23
3072,3072,3,790,1,0,330,6,19711,1,1,2,5,0,26.565,5,57.75,115.5
3073,3073,0,459,0,0,266,3,90045,3,1,14,2,0,28.615,2,114.46,114.46
3074,3074,3,116,0,0,266,3,90032,3,0,4,2,0.15,18.4548,5,120.666,482.664
3075,3075,3,423,2,0,109,41,75217,0,1,14,3,0.2,38.5722,4,342.864,1714.32
3076,3076,3,423,2,0,109,41,75217,0,0,9,5,0.6,-14.229,4,16.74,16.74
3077,3077,3,423,2,0,109,41,75217,0,0,5,2,0.3,-140.196,4,981.372,4906.86
3078,3078,3,101,2,0,437,3,92037,3,1,2,8,0,10.5072,4,31.84,159.2
3079,3079,0,425,2,0,14,3,92307,3,1,12,2,0,6.2208,1,12.96,51.84
3080,3080,0,425,2,0,14,3,92307,3,2,13,3,0.2,15.1116,1,43.176,215.88
3081,3081,3,230,2,0,267,15,40214,2,1,3,2,0,28.0032,6,58.34,233.36
3082,3082,3,230,2,0,267,15,40214,2,2,13,3,0,134.9925,6,539.97,2699.85
3083,3083,3,354,0,0,329,30,10024,1,1,3,1,0.2,1.3257,6,3.928,11.784
3084,3084,3,759,0,0,207,41,77070,0,1,3,4,0.8,-417.0936,5,252.784,252.784
3085,3085,3,759,0,0,207,41,77070,0,2,0,2,0.2,15.998,5,127.984,383.952
3086,3086,3,759,0,0,207,41,77070,0,0,9,2,0.6,-2.6892,5,3.984,19.92
3087,3087,3,759,0,0,207,41,77070,0,1,1,2,0.8,-32.48,5,12.992,64.96
3088,3088,2,192,2,0,194,15,42420,2,0,9,5,0,25.62,2,61,122
3089,3089,2,192,2,0,194,15,42420,2,2,13,7,0,188.1404,2,671.93,2015.79
3090,3090,3,113,0,0,330,6,19711,1,1,3,7,0,219.4514,5,447.86,1791.44
3091,3091,3,113,0,0,330,6,19711,1,2,13,5,0,129.5865,5,479.95,959.9
3092,3092,3,113,0,0,330,6,19711,1,1,12,3,0,79.8912,5,166.44,832.2
3093,3093,1,731,0,0,44,11,60440,0,1,15,4,0.2,2.772,0,31.68,95.04
3094,3094,1,731,0,0,44,11,60440,0,1,12,2,0.2,3.6288,0,10.368,20.736
3095,3095,1,731,0,0,44,11,60440,0,1,8,8,0.2,2.256,0,12.032,48.128
3096,3096,1,731,0,0,44,11,60440,0,1,1,2,0.8,-13.5548,0,5.768,11.536
3097,3097,3,185,1,0,154,41,76106,0,1,10,4,0.2,11.592,4,33.12,165.6
3098,3098,3,185,1,0,154,41,76106,0,0,4,4,0.32,-42.1096,4,220.2656,1101.328
3099,3099,3,155,0,0,329,30,10024,1,1,3,3,0.2,3.5022,5,10.776,53.88
3100,3100,3,155,0,0,329,30,10024,1,0,4,3,0.2,9.0882,5,242.352,1211.76
3101,3101,2,352,1,0,390,37,2908,1,1,15,6,0,34.758,5,695.16,3475.8
3102,3102,2,352,1,0,390,37,2908,1,0,4,1,0,50.8254,5,220.98,1104.9
3103,3103,3,407,2,0,94,33,43229,1,1,3,7,0.7,-9.5018,4,12.957,51.828
3104,3104,3,268,0,0,329,30,10024,1,1,12,6,0,11.556,6,25.68,51.36
3105,3105,3,440,1,0,207,41,77070,0,1,10,4,0.2,5.6956,4,15.712,31.424
3106,3106,3,282,2,0,24,11,60505,0,1,14,6,0.2,26.1156,4,298.464,298.464
3107,3107,3,31,0,0,464,23,65807,0,1,12,3,0,10.0878,5,21.93,109.65
3108,3108,3,31,0,0,464,23,65807,0,1,14,3,0,4.8588,5,242.94,728.82
3109,3109,3,31,0,0,464,23,65807,0,1,12,1,0,3.7436,5,7.64,30.56
3110,3110,3,31,0,0,464,23,65807,0,1,12,8,0,25.4016,5,51.84,259.2
3111,3111,3,31,0,0,464,23,65807,0,1,14,1,0,47.7306,5,265.17,1060.68
3112,3112,3,516,0,0,452,45,98105,3,2,11,3,0.2,62.82,7,837.6,2512.8
3113,3113,3,516,0,0,452,45,98105,3,1,7,5,0,63.873,7,135.9,679.5
3114,3114,3,516,0,0,452,45,98105,3,1,12,6,0,16.9932,7,34.68,138.72
3115,3115,3,516,0,0,452,45,98105,3,0,5,6,0.2,-39.9528,7,532.704,532.704
3116,3116,3,516,0,0,452,45,98105,3,1,1,5,0,11.206,7,43.1,86.2
3117,3117,3,516,0,0,452,45,98105,3,1,15,4,0,0.1588,7,15.88,79.4
3118,3118,0,372,1,0,238,8,33801,2,0,5,5,0.2,-182.637,1,1123.92,5619.6
3119,3119,0,372,1,0,238,8,33801,2,2,13,2,0.2,31.198,1,249.584,1247.92
3120,3120,0,372,1,0,238,8,33801,2,0,9,3,0.2,7.3008,1,48.672,97.344
3121,3121,0,372,1,0,238,8,33801,2,1,2,2,0.2,7.596,1,60.768,243.072
3122,3122,0,372,1,0,238,8,33801,2,1,3,5,0.7,-62.88,1,78.6,78.6
3123,3123,0,372,1,0,238,8,33801,2,1,3,2,0.7,-3.14,1,3.768,3.768
3124,3124,0,372,1,0,238,8,33801,2,1,14,2,0.2,51.8312,1,1036.624,5183.12
3125,3125,0,372,1,0,238,8,33801,2,1,14,4,0.2,21.1428,1,563.808,1691.424
3126,3126,3,272,0,0,374,36,19134,1,2,13,2,0.4,-47.3968,4,258.528,1034.112
3127,3127,3,76,0,0,329,30,10011,1,1,12,4,0,23.0864,4,49.12,245.6
3128,3128,0,138,2,0,266,3,90049,3,0,9,2,0,14.6718,1,44.46,177.84
3129,3129,0,138,2,0,266,3,90049,3,0,5,2,0.2,18.1176,1,241.568,1207.84
3130,3130,0,138,2,0,266,3,90049,3,2,0,5,0,39.5,1,395,1975
3131,3131,0,138,2,0,266,3,90049,3,2,13,4,0.2,70.5564,1,627.168,1254.336
3132,3132,0,362,1,0,343,30,11572,1,0,9,2,0,6.3744,2,13.28,66.4
3133,3133,0,362,1,0,343,30,11572,1,1,3,3,0.2,4.4352,2,12.672,12.672
3134,3134,3,463,2,0,109,41,75081,0,1,3,5,0.8,-45.84,6,30.56,91.68
3135,3135,3,463,2,0,109,41,75081,0,1,14,3,0.2,-15.5904,6,77.952,77.952
3136,3136,3,463,2,0,109,41,75081,0,2,13,1,0.2,8.499,6,67.992,271.968
3137,3137,3,463,2,0,109,41,75081,0,1,7,2,0.2,4.4312,6,12.224,24.448
3138,3138,3,463,2,0,109,41,75081,0,2,0,2,0.2,-0.5598,6,44.784,223.92
3139,3139,3,463,2,0,109,41,75081,0,0,9,3,0.6,-17.7072,6,22.848,68.544
3140,3140,0,388,0,0,329,30,10035,1,1,1,3,0,90.8292,3,206.43,1032.15
3141,3141,1,181,1,0,434,41,78207,0,1,3,2,0.8,-336.6272,0,210.392,420.784
3142,3142,2,622,0,0,83,33,45231,1,2,0,5,0.2,35.988,2,119.96,239.92
3143,3143,2,622,0,0,83,33,45231,1,1,2,6,0.2,0.9282,2,10.608,10.608
3144,3144,3,54,1,0,25,41,78745,0,0,5,7,0.3,-24.843,6,347.802,1043.406
3145,3145,2,121,1,0,452,45,98105,3,0,5,4,0.2,108.3528,2,963.136,1926.272
3146,3146,2,121,1,0,452,45,98105,3,2,13,3,0.2,7.7679,2,88.776,88.776
3147,3147,2,54,1,0,266,3,90004,3,1,2,5,0,10.368,3,32.4,129.6
3148,3148,0,652,2,0,329,30,10035,1,1,12,5,0,15.552,3,32.4,162
3149,3149,3,432,0,0,452,45,98103,3,1,10,3,0,14.904,5,31.05,155.25
3150,3150,0,557,0,0,330,33,43055,1,2,0,6,0.2,607.608,3,2025.36,2025.36
3151,3151,0,557,0,0,330,33,43055,1,2,11,2,0.7,-2639.9912,3,1799.994,3599.988
3152,3152,0,557,0,0,330,33,43055,1,2,13,2,0.4,-16.998,3,101.988,101.988
3153,3153,0,557,0,0,330,33,43055,1,0,9,7,0.2,69.0018,3,262.864,525.728
3154,3154,3,728,1,0,278,21,55369,0,1,3,2,0,331.191,4,735.98,2943.92
3155,3155,2,292,2,0,168,1,85301,3,1,12,3,0.2,33.7212,2,93.024,93.024
3156,3156,3,252,1,0,329,30,10009,1,0,16,2,0.4,-75.8304,4,284.364,284.364
3157,3157,3,252,1,0,329,30,10009,1,2,0,2,0,11.7,4,26,52
3158,3158,0,212,0,0,216,31,28540,2,1,14,5,0.2,5.9185,1,67.64,135.28
3159,3159,0,212,0,0,216,31,28540,2,2,0,3,0.2,-17.9964,1,119.976,119.976
3160,3160,2,604,0,0,207,41,77070,0,1,3,5,0.8,-8.029,4,5.18,25.9
3161,3161,3,331,0,0,438,3,94109,3,1,7,2,0,7.3132,4,15.56,62.24
3162,3162,3,331,0,0,438,3,94109,3,1,7,5,0,36.8245,4,78.35,156.7
3163,3163,3,331,0,0,438,3,94109,3,1,2,3,0,15.4752,4,59.52,59.52
3164,3164,3,331,0,0,438,3,94109,3,1,12,9,0,17.334,4,38.52,77.04
3165,3165,3,331,0,0,438,3,94109,3,2,13,2,0.2,23.9984,4,239.984,719.952
3166,3166,3,331,0,0,438,3,94109,3,1,12,3,0,9.4815,4,19.35,38.7
3167,3167,0,427,0,0,242,20,48911,0,0,9,5,0,32.16,2,67,268
3168,3168,3,443,1,0,471,8,32303,2,0,5,8,0.2,-24.392,6,390.272,1951.36
3169,3169,3,443,1,0,471,8,32303,2,1,12,13,0.2,19.435,6,62.192,62.192
3170,3170,2,603,0,0,93,38,29203,2,1,3,6,0,11.2236,5,23.88,71.64
3171,3171,3,429,0,0,80,11,60623,0,1,3,2,0.8,-4.752,7,3.168,15.84
3172,3172,3,429,0,0,80,11,60623,0,0,5,5,0.3,0,7,528.43,2113.72
3173,3173,3,429,0,0,80,11,60623,0,1,2,3,0.2,1.5066,7,13.392,13.392
3174,3174,3,259,0,0,123,20,48227,0,1,2,7,0,50.9208,7,181.86,363.72
3175,3175,3,60,0,0,152,4,80525,3,0,4,2,0.7,-240.784,6,180.588,902.94
3176,3176,3,60,0,0,152,4,80525,3,2,0,2,0.2,0.5998,6,47.984,95.968
3177,3177,1,691,0,0,329,30,10024,1,1,12,2,0,9.0048,0,18.76,56.28
3178,3178,3,728,1,0,329,30,10011,1,0,9,3,0,6.0726,6,20.94,41.88
3179,3179,3,728,1,0,329,30,10011,1,0,9,2,0,18.1908,6,58.68,176.04
3180,3180,3,728,1,0,329,30,10011,1,1,1,5,0,68.823,6,254.9,1019.6
3181,3181,2,109,1,0,93,18,21044,1,1,3,2,0,4.4344,3,9.64,48.2
3182,3182,2,109,1,0,93,18,21044,1,2,0,3,0,355.4466,3,826.62,1653.24
3183,3183,2,109,1,0,93,18,21044,1,1,14,9,0,473.6106,3,1633.14,3266.28
3184,3184,2,109,1,0,93,18,21044,1,1,14,3,0,157.8702,3,544.38,544.38
3185,3185,0,730,1,0,207,41,77041,0,1,3,3,0.8,-44.2782,2,26.046,78.138
3186,3186,0,730,1,0,207,41,77041,0,1,7,3,0.2,26.9526,2,74.352,74.352
3187,3187,3,437,1,0,269,19,1852,1,2,13,7,0,32.1678,5,69.93,69.93
3188,3188,2,409,1,0,524,3,95695,3,1,10,1,0,1.8,2,3.75,15
3189,3189,2,409,1,0,524,3,95695,3,1,3,4,0.2,7.5864,2,20.928,41.856
3190,3190,3,194,2,0,80,11,60610,0,1,14,3,0.2,-3.168,5,12.672,63.36
3191,3191,3,640,1,0,329,30,10035,1,2,13,1,0,17.1574,6,65.99,197.97
3192,3192,3,534,1,0,305,41,77489,0,1,3,7,0.8,-9.555,4,6.37,12.74
3193,3193,0,340,0,0,207,41,77036,0,1,3,3,0.8,-6.0192,3,3.648,18.24
3194,3194,0,340,0,0,207,41,77036,0,1,12,6,0.2,10.8864,3,31.104,155.52
3195,3195,3,175,2,0,215,22,39212,2,1,8,3,0,0.2334,5,23.34,46.68
3196,3196,3,289,1,0,329,30,10009,1,2,13,3,0,14.0859,6,29.97,29.97
3197,3197,1,261,0,0,476,1,85281,3,1,3,3,0.7,-2.244,0,3.366,3.366
3198,3198,3,750,0,0,216,31,28540,2,2,13,4,0.2,9.5968,6,95.968,383.872
3199,3199,3,1,1,0,374,36,19134,1,1,2,7,0.2,2.338,4,18.704,18.704
3200,3200,2,736,0,0,2,33,44312,1,0,9,3,0.2,3.7308,2,149.232,298.464
3201,3201,2,736,0,0,2,33,44312,1,1,12,4,0.2,5.7768,2,15.936,47.808
3202,3202,3,658,0,0,437,3,92037,3,2,13,8,0.2,60.1536,6,601.536,1804.608
3203,3203,3,658,0,0,437,3,92037,3,2,0,1,0,4.2861,6,10.99,21.98
3204,3204,3,658,0,0,437,3,92037,3,0,9,2,0,11.1664,6,39.88,159.52
3205,3205,3,658,0,0,437,3,92037,3,1,12,8,0,28.008,6,62.24,124.48
3206,3206,3,658,0,0,437,3,92037,3,0,9,5,0,14.896,6,53.2,266
3207,3207,3,658,0,0,437,3,92037,3,1,10,8,0,18.3264,6,39.84,39.84
3208,3208,3,450,1,0,159,3,93727,3,2,0,5,0,118.983,6,349.95,1399.8
3209,3209,3,450,1,0,159,3,93727,3,2,13,9,0.2,141.723,6,377.928,755.856
3210,3210,3,663,1,0,368,41,77581,0,1,7,3,0.2,5.022,5,13.392,13.392
3211,3211,3,663,1,0,368,41,77581,0,1,3,7,0.8,-18.5262,5,11.228,44.912
3212,3212,3,678,0,0,407,12,47374,0,1,1,11,0,58.0272,5,207.24,828.96
3213,3213,3,747,1,0,374,36,19134,1,1,2,1,0.2,0.1692,6,1.504,1.504
3214,3214,3,747,1,0,374,36,19134,1,1,1,2,0.2,6.534,6,34.848,174.24
3215,3215,0,783,0,0,443,3,94403,3,1,10,6,0,35.3346,2,75.18,75.18
3216,3216,3,553,0,0,342,3,94601,3,2,0,3,0,52.4895,4,149.97,599.88
3217,3217,3,283,1,0,329,30,10024,1,1,3,3,0.2,314.2719,6,931.176,4655.88
3218,3218,3,283,1,0,329,30,10024,1,2,13,2,0,124.9552,6,430.88,1723.52
3219,3219,3,362,1,0,240,28,8701,1,1,12,5,0,45.528,6,94.85,379.4
3220,3220,3,362,1,0,240,28,8701,1,1,7,4,0,23.004,6,51.12,153.36
3221,3221,3,362,1,0,240,28,8701,1,2,0,1,0,32.4,6,90,180
3222,3222,0,270,1,0,476,1,85281,3,1,12,2,0.2,3.4104,3,9.408,18.816
3223,3223,0,270,1,0,476,1,85281,3,1,8,2,0.2,1.46,3,4.672,9.344
3224,3224,0,270,1,0,476,1,85281,3,2,13,2,0.2,107.46,3,318.4,1592
3225,3225,0,270,1,0,476,1,85281,3,1,7,6,0.2,4.6284,3,12.768,38.304
3226,3226,0,270,1,0,476,1,85281,3,1,15,2,0.2,-3.264,3,15.36,76.8
3227,3227,0,270,1,0,476,1,85281,3,2,13,3,0.2,20.1579,3,230.376,460.752
3228,3228,0,270,1,0,476,1,85281,3,2,0,1,0.2,-0.0895,3,7.16,14.32
3229,3229,3,441,0,0,329,30,10035,1,1,14,1,0,18.767,5,375.34,1876.7
3230,3230,2,100,0,0,329,30,10009,1,0,9,5,0,39.066,4,114.9,574.5
3231,3231,3,556,0,0,207,41,77095,0,1,3,3,0.8,-44.2782,6,26.046,52.092
3232,3232,3,556,0,0,207,41,77095,0,1,3,1,0.8,-4.7784,6,2.896,5.792
3233,3233,3,556,0,0,207,41,77095,0,1,14,2,0.2,-7.7292,6,32.544,97.632
3234,3234,0,340,0,0,409,3,92503,3,1,3,1,0.2,1.3944,3,3.984,3.984
3235,3235,1,653,0,0,147,5,6824,1,0,16,1,0.3,-15.5826,0,181.797,727.188
3236,3236,1,163,0,0,329,30,10024,1,1,14,3,0,12.5832,0,44.94,224.7
3237,3237,1,163,0,0,329,30,10024,1,1,3,3,0.2,15.9516,0,45.576,182.304
3238,3238,3,211,1,0,207,41,77095,0,0,5,5,0.3,-77.333,7,318.43,1273.72
3239,3239,3,211,1,0,207,41,77095,0,2,13,7,0.2,46.095,7,122.92,368.76
3240,3240,3,211,1,0,207,41,77095,0,0,9,3,0.6,-2.8272,7,7.068,21.204
3241,3241,0,182,1,0,16,44,22204,2,1,14,5,0,14.677,2,56.45,112.9
3242,3242,2,258,0,0,80,11,60623,0,1,3,13,0.8,-22.8956,5,13.468,13.468
3243,3243,3,679,0,0,172,41,75051,0,2,13,5,0.2,24.7275,4,219.8,439.6
3244,3244,3,679,0,0,172,41,75051,0,0,5,3,0.3,-18.1176,4,317.058,1585.29
3245,3245,2,78,1,0,452,45,98103,3,2,0,3,0,4.908,2,49.08,49.08
3246,3246,2,78,1,0,452,45,98103,3,1,14,5,0,38.988,2,324.9,1299.6
3247,3247,2,78,1,0,452,45,98103,3,1,2,3,0,5.2896,2,18.24,36.48
3248,3248,3,673,2,0,452,45,98103,3,0,5,2,0.2,9.9652,4,113.888,113.888
3249,3249,3,673,2,0,452,45,98103,3,2,13,2,0.2,7.9188,4,105.584,527.92
3250,3250,3,504,1,0,173,20,49505,0,1,8,7,0,11.6795,6,24.85,74.55
3251,3251,0,115,0,0,374,36,19120,1,0,9,3,0.2,5.2773,2,60.312,241.248
3252,3252,2,502,2,0,80,11,60610,0,1,2,3,0.2,2.205,3,7.056,21.168
3253,3253,2,502,2,0,80,11,60610,0,2,13,2,0.2,2.0388,3,27.184,81.552
3254,3254,3,146,0,0,452,45,98105,3,2,13,1,0.2,9.4486,6,107.984,431.936
3255,3255,3,146,0,0,452,45,98105,3,1,3,3,0.2,6.03,6,19.296,57.888
3256,3256,3,657,1,0,216,8,32216,2,1,10,2,0.2,1.6704,5,4.608,13.824
3257,3257,2,187,1,0,156,40,37064,2,0,16,3,0.4,-29.3238,5,79.974,239.922
3258,3258,2,187,1,0,156,40,37064,2,1,3,2,0.7,-2.0622,5,2.946,8.838
3259,3259,3,451,2,0,199,11,60035,0,1,3,2,0.8,-4.704,4,3.136,6.272
3260,3260,0,120,1,0,364,41,77506,0,1,12,4,0.2,7.2576,1,20.736,103.68
3261,3261,0,745,1,0,438,3,94109,3,2,0,2,0,7.9984,2,99.98,299.94
3262,3262,0,745,1,0,438,3,94109,3,1,12,7,0,352.296,2,733.95,733.95
3263,3263,0,745,1,0,438,3,94109,3,1,1,3,0,72.432,2,241.44,724.32
3264,3264,2,621,1,0,295,8,,2,1,10,4,0.2,3.528,4,10.08,10.08
3265,3265,3,369,0,0,374,36,,1,1,14,2,0.2,10.5714,4,281.904,845.712
3266,3266,3,369,0,0,374,36,19120,1,1,7,3,0.2,67.9833,4,201.432,1007.16
3267,3267,3,277,0,0,116,0,35601,2,2,13,2,0,33.995,7,135.98,407.94
3268,3268,3,277,0,0,116,0,35601,2,2,13,1,0,12.586,7,44.95,44.95
,,3,782,1,0,456,39,57103,0,2,0,3,0,1.3068,4,2.97,2.97
,,3,782,1,0,456,39,57103,0,1,8,3,0,2.6814,4,6.54,32.7
,,2,428,1,0,501,3,93277,3,2,0,8,0,3.4848,2,7.92,39.6
3272,3272,3,679,0,0,266,3,90049,3,0,5,5,0.2,22.941,7,203.92,611.76
3273,3273,3,601,2,0,266,3,90032,3,2,6,6,0.2,1049.985,4,3359.952,6719.904
3274,3274,3,413,1,0,356,14,66212,0,1,8,3,0,9.12,4,18.24,72.96
3275,3275,3,413,1,0,356,14,66212,0,1,2,6,0,9.1674,4,27.78,27.78
3276,3276,2,311,1,0,4,44,22304,2,1,2,7,0,7.5768,4,22.96,22.96
3277,3277,2,311,1,0,4,44,22304,2,2,13,1,0,8.4071,4,28.99,57.98
3278,3278,2,311,1,0,4,44,22304,2,1,12,2,0,6.3504,4,12.96,38.88
3279,3279,2,311,1,0,4,44,22304,2,1,2,7,0,6.6584,4,22.96,45.92
3280,3280,2,311,1,0,4,44,22304,2,1,15,5,0,83.281,4,4164.05,8328.1
3281,3281,3,429,0,0,394,31,27604,2,2,0,2,0.2,13.1956,7,47.984,143.952
3282,3282,3,429,0,0,394,31,27604,2,1,12,1,0.2,1.6762,7,4.624,23.12
3283,3283,3,517,1,0,329,30,10035,1,0,9,3,0,5.1816,6,15.24,76.2
3284,3284,3,58,0,0,147,33,45014,1,1,3,7,0.7,-46.8776,5,63.924,191.772
3285,3285,3,407,2,0,320,34,74403,0,1,2,2,0,1.9024,5,6.56,6.56
3286,3286,3,407,2,0,320,34,74403,0,1,1,3,0,3.4086,5,13.11,26.22
3287,3287,0,637,0,0,475,3,92592,3,2,13,3,0.2,49.4376,2,494.376,2471.88
3288,3288,0,637,0,0,475,3,92592,3,1,3,5,0.2,9.855,2,29.2,87.6
3289,3289,0,637,0,0,475,3,92592,3,2,0,5,0,27.3735,2,248.85,497.7
3290,3290,0,637,0,0,475,3,92592,3,2,0,1,0,15.2208,2,36.24,144.96
3291,3291,3,351,0,0,465,20,48310,0,1,2,2,0,3.504,5,11.68,35.04
3292,3292,3,171,0,0,437,3,92024,3,1,15,3,0,0.1191,4,11.91,59.55
3293,3293,3,171,0,0,437,3,92024,3,0,9,2,0,1.1136,4,3.48,6.96
3294,3294,0,432,0,0,109,41,75081,0,1,3,8,0.8,-52.632,3,30.96,61.92
3295,3295,0,175,2,0,329,30,10035,1,2,11,11,0,767.2005,2,1704.89,1704.89
3296,3296,3,256,0,0,375,1,85023,3,1,3,7,0.7,-12.796,7,19.194,57.582
3297,3297,3,256,0,0,375,1,85023,3,1,1,4,0.2,13.7016,7,121.792,121.792
3298,3298,1,547,1,0,438,3,94122,3,2,11,3,0.2,215.9973,0,1919.976,9599.88
3299,3299,3,128,0,0,374,36,19140,1,1,3,1,0.7,-40.7976,4,50.997,50.997
3300,3300,3,128,0,0,374,36,19140,1,1,14,1,0.2,-16.3183,4,76.792,383.96
3301,3301,3,128,0,0,374,36,19140,1,2,13,6,0.4,-107.9928,4,539.964,1079.928
3302,3302,3,128,0,0,374,36,19140,1,0,9,3,0.2,5.2773,4,60.312,120.624
3303,3303,3,128,0,0,374,36,19140,1,1,3,3,0.7,-1.4256,4,1.944,3.888
3304,3304,2,706,1,0,243,41,78041,0,1,7,3,0.2,4.7067,2,12.984,51.936
3305,3305,2,706,1,0,243,41,78041,0,2,13,2,0.2,19.0386,2,217.584,652.752
3306,3306,2,706,1,0,243,41,78041,0,2,13,3,0.2,28.7679,2,328.776,1315.104
3307,3307,2,706,1,0,243,41,78041,0,1,3,3,0.8,-3.6576,2,2.286,11.43
3308,3308,2,706,1,0,243,41,78041,0,2,0,2,0.2,14.3952,2,47.984,95.968
3309,3309,3,307,1,0,329,30,10009,1,1,3,6,0.2,8.8704,6,25.344,50.688
3310,3310,3,479,0,0,329,30,10035,1,1,3,5,0.2,78.435,5,232.4,232.4
3311,3311,2,1,1,0,183,22,39503,2,0,9,7,0,38.038,5,86.45,172.9
3312,3312,3,738,0,0,437,3,92037,3,0,5,5,0.2,45.294,4,603.92,2415.68
3313,3313,3,738,0,0,437,3,92037,3,1,12,2,0,40.1702,4,81.98,163.96
3314,3314,3,333,0,0,343,30,11572,1,0,5,2,0.1,48.3136,4,271.764,1358.82
3315,3315,3,333,0,0,343,30,11572,1,1,3,3,0.2,4.8519,4,14.376,14.376
3316,3316,2,248,1,0,420,41,78664,0,0,9,5,0.6,-427.45,5,341.96,341.96
3317,3317,3,713,0,0,399,3,92374,3,1,2,9,0,48.9645,4,181.35,725.4
3318,3318,3,713,0,0,399,3,92374,3,1,10,3,0,4.2336,4,8.64,17.28
3319,3319,3,764,0,0,93,40,38401,2,1,1,7,0.2,3.8073,5,43.512,43.512
3320,3320,3,764,0,0,93,40,38401,2,0,5,3,0.2,74.574,5,662.88,3314.4
3321,3321,3,764,0,0,93,40,38401,2,1,12,5,0.2,9.072,5,25.92,51.84
3322,3322,3,767,2,0,329,30,10009,1,1,1,3,0,20.682,4,68.94,344.7
3323,3323,3,767,2,0,329,30,10009,1,0,9,3,0,50.2398,4,128.82,257.64
